,train_size,target,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
18,6748,fpga_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9869841397790153,0.00011226164445144218
19,6748,fpga_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.986984403827849,0.00011263800947492817
20,3036,edgegpu_latency,Linear,only_one_hot,42,1000,0.8729551255738904,0.0018985208451257668,0.8307630882970858,0.003670319074853548
21,3036,edgegpu_energy,Linear,only_one_hot,42,1000,0.8770902232115602,0.0017744840195041795,0.8320570553190468,0.00361858026306073
22,3036,raspi4_latency,Linear,only_one_hot,42,1000,0.9034791232471925,0.0013609701659458707,0.8101206587730837,0.0014276684640163247
23,3036,edgetpu_latency,Linear,only_one_hot,42,1000,0.5781567458419199,0.003634181484424356,0.643753489822754,0.008841524758817446
24,3036,pixel3_latency,Linear,only_one_hot,42,1000,0.8927768148859107,0.0013552224017700724,0.8098254930460205,0.0014709188518861743
25,3036,eyeriss_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9555539613109219,0.0021496995922487875
26,3036,eyeriss_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9855037213467542,0.00041979687035266906
27,3036,eyeriss_arithmetic_intensity,Linear,only_one_hot,42,1000,0.8950026442390147,0.0007912305762639621,0.8493427821706644,0.0033684201780879983
28,3036,fpga_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9870541079787277,7.514747262986128e-05
29,3036,fpga_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9870546431106588,7.542228219832288e-05
30,1366,edgegpu_latency,Linear,only_one_hot,42,1000,0.8706695146784523,0.00347840933223553,0.8275757488861943,0.006969142644695234
31,1366,edgegpu_energy,Linear,only_one_hot,42,1000,0.8749584178021034,0.0028913913082354472,0.8289760194909634,0.006528930345714453
32,1366,raspi4_latency,Linear,only_one_hot,42,1000,0.9018498173462992,0.003011323090791262,0.808151771162557,0.0037525760354614806
33,1366,edgetpu_latency,Linear,only_one_hot,42,1000,0.5714303634200283,0.005946991474327754,0.6359772530387856,0.015243902601531427
34,1366,pixel3_latency,Linear,only_one_hot,42,1000,0.8909707466185459,0.002388128691358687,0.8073235002655439,0.003361491916539915
35,1366,eyeriss_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9558702770480313,0.002000520089700245
36,1366,eyeriss_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9855695709274424,0.00040859573335171197
37,1366,eyeriss_arithmetic_intensity,Linear,only_one_hot,42,1000,0.8932021442389807,0.0022526266040901253,0.8413958003476075,0.005998418502323676
38,1366,fpga_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.98711685362311,8.17607431625472e-05
39,1366,fpga_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9871178649475276,8.343177360449526e-05
40,614,edgegpu_latency,Linear,only_one_hot,42,1000,0.8592598201888246,0.045890671317623366,0.8159235969601575,0.030373199744649866
41,614,edgegpu_energy,Linear,only_one_hot,42,1000,0.8640816397982035,0.047135424353827324,0.8179631078936604,0.028894350428189934
42,614,raspi4_latency,Linear,only_one_hot,42,1000,0.8940869894418308,0.022583521662407572,0.8002478992270843,0.018158572651959273
43,614,edgetpu_latency,Linear,only_one_hot,42,1000,0.5289800342059584,0.1356094269483183,0.6078025374934829,0.05364867997392026
44,614,pixel3_latency,Linear,only_one_hot,42,1000,0.8823583360618374,0.023703057413828426,0.7981007578672656,0.018797929282969757
45,614,eyeriss_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9560656307876295,0.0018761395097912333
46,614,eyeriss_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9856348057826344,0.0004126980824274098
47,614,eyeriss_arithmetic_intensity,Linear,only_one_hot,42,1000,0.8823133991248664,0.04220133033249785,0.825900558083777,0.025706735357682562
48,614,fpga_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.987180506251636,0.00010100312342159684
49,614,fpga_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9871802344795019,0.00010014187408387088
50,276,edgegpu_latency,Linear,only_one_hot,42,1000,0.8566536929845863,0.009288877367192533,0.8099188486933918,0.016581237296681317
51,276,edgegpu_energy,Linear,only_one_hot,42,1000,0.8614188002627237,0.009019523543039566,0.8119065185304084,0.016192927129209972
52,276,raspi4_latency,Linear,only_one_hot,42,1000,0.8914644689817556,0.006684974357816699,0.796699629652887,0.007849707095282139
53,276,edgetpu_latency,Linear,only_one_hot,42,1000,0.5246848180160147,0.023352448288080998,0.5926477115727699,0.03213981397270376
54,276,pixel3_latency,Linear,only_one_hot,42,1000,0.8790953603242492,0.007088420087891803,0.7930953012800358,0.008540567540868096
55,276,eyeriss_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9562660529995458,0.0018328027464071534
56,276,eyeriss_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9857183162086426,0.00041635201889055935
57,276,eyeriss_arithmetic_intensity,Linear,only_one_hot,42,1000,0.8811897995687396,0.006320293653307442,0.8202727647994429,0.009579621163987138
58,276,fpga_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.987236302069379,0.00010031012524871611
59,276,fpga_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9872334102239003,9.917539185988307e-05
60,124,edgegpu_latency,Linear,only_one_hot,42,1000,0.8361886647730076,0.019538734630447804,0.7884604127134858,0.026508706987995706
61,124,edgegpu_energy,Linear,only_one_hot,42,1000,0.8418681890354219,0.018670565594188705,0.7913741683837484,0.025680693341724677
62,124,raspi4_latency,Linear,only_one_hot,42,1000,0.8752052622221713,0.014218442975007428,0.7811911060762307,0.013993310742107723
63,124,edgetpu_latency,Linear,only_one_hot,42,1000,0.45586854406739646,0.05042745162472358,0.5462741612661103,0.0482678558303479
64,124,pixel3_latency,Linear,only_one_hot,42,1000,0.861784428706472,0.014660411137564897,0.7760760654350659,0.014256537815075864
65,124,eyeriss_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.956230660922956,0.0017027330666903346
66,124,eyeriss_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9857508978257055,0.00042639486866139593
67,124,eyeriss_arithmetic_intensity,Linear,only_one_hot,42,1000,0.8641948586401598,0.012491012069199755,0.8063585258296924,0.012448559940373525
68,124,fpga_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9872561519550808,0.00010118449612564283
69,124,fpga_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9872572237543383,0.00010235519530454122
70,55,edgegpu_latency,Linear,only_one_hot,42,1000,0.7581848220545918,0.07944378503467066,0.7289624980683559,0.05446042911623103
71,55,edgegpu_energy,Linear,only_one_hot,42,1000,0.7654910269490915,0.07478647884673369,0.7325469543117599,0.052604410877536256
