,train_size,target,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
60,6748,eyeriss_latency,MLP10,only_one_hot,42,100,0.9994627302974161,0.0002786960518740549,0.9550514195157018,0.0007388595750919677
61,6748,eyeriss_latency,MLP10,only_full_features,42,100,0.9994745763983708,0.00041180085278566954,0.954981331127102,0.0007640700028814542
62,6748,eyeriss_latency,MLP10,full_features_one_hot,42,100,0.9994188932281561,0.0005716681781150485,0.9561409882534698,0.0006641437526666439
63,6748,eyeriss_latency,MLP10,full_features_one_hot_proxies,42,100,0.9984718627147935,0.002476979905788661,0.9557559239800253,0.000779536972292075
64,6748,eyeriss_energy,MLP10,only_one_hot,42,100,0.9994728629740546,0.0004871033928159265,0.9674687477164813,0.002341991896101242
65,6748,eyeriss_energy,MLP10,only_full_features,42,100,0.9994562710722523,0.0005399019711145951,0.9678018605360266,0.0036565338674952493
66,6748,eyeriss_energy,MLP10,full_features_one_hot,42,100,0.9994567092141564,0.0004857598365379354,0.9690301022581843,0.002878069606965802
67,6748,eyeriss_energy,MLP10,full_features_one_hot_proxies,42,100,0.9977939031357258,0.003944571268632979,0.9675496351097099,0.0033469215312169755
68,6748,eyeriss_arithmetic_intensity,MLP10,only_one_hot,42,100,0.9991622714907707,0.00036935071235686393,0.968979337055607,0.0018757670466970616
69,6748,eyeriss_arithmetic_intensity,MLP10,only_full_features,42,100,0.9991570284639809,0.0005404719958600309,0.970595875004101,0.0028337943070951047
70,6748,eyeriss_arithmetic_intensity,MLP10,full_features_one_hot,42,100,0.9991287322539085,0.000484267054956584,0.9701069818786074,0.0030982804613555676
71,6748,eyeriss_arithmetic_intensity,MLP10,full_features_one_hot_proxies,42,100,0.9962528384577969,0.0073541874758045155,0.9688397232228441,0.0031485105674968926
72,6748,fpga_latency,MLP10,only_one_hot,42,100,0.9993829046811483,0.0005698192766994271,0.9838881512799044,0.0006960713060165724
73,6748,fpga_latency,MLP10,only_full_features,42,100,0.9995034651800385,0.0005238374019211973,0.984557609696366,0.0008212012744861834
74,6748,fpga_latency,MLP10,full_features_one_hot,42,100,0.9994787020552407,0.0004216340447928077,0.9843898195804239,0.0009617194339699518
75,6748,fpga_latency,MLP10,full_features_one_hot_proxies,42,100,0.9978400297297706,0.006268868064085759,0.9840730581684489,0.0009649565605154753
76,6748,fpga_energy,MLP10,only_one_hot,42,100,0.9993829046811484,0.0005698192766995656,0.9838881512799044,0.0006960713060165724
77,6748,fpga_energy,MLP10,only_full_features,42,100,0.9995034651800365,0.0005238374019114899,0.984557609696366,0.0008212012744861834
78,6748,fpga_energy,MLP10,full_features_one_hot,42,100,0.9994787020552388,0.00042163404479350543,0.9843898195804239,0.0009617194339699518
79,6748,fpga_energy,MLP10,full_features_one_hot_proxies,42,100,0.9978400297297141,0.006268868064071315,0.9840730581684489,0.0009649565605154753
80,3036,edgegpu_latency,MLP10,only_one_hot,42,100,0.9720724496068742,0.0026683889180449186,0.9163984133405382,0.0030040691132591827
81,3036,edgegpu_latency,MLP10,only_full_features,42,100,0.9519222742825005,0.008479025318903707,0.8794568141590702,0.005916554255726432
82,3036,edgegpu_latency,MLP10,full_features_one_hot,42,100,0.9682190332168039,0.006767095547821773,0.9096560733900588,0.004495456207009873
83,3036,edgegpu_latency,MLP10,full_features_one_hot_proxies,42,100,0.9547952968828735,0.04663594752935803,0.9108373730246353,0.003599577855997026
84,3036,edgegpu_energy,MLP10,only_one_hot,42,100,0.9733006745007109,0.002703088688220534,0.9090447728949818,0.0031997547948623027
85,3036,edgegpu_energy,MLP10,only_full_features,42,100,0.9546417866786594,0.004164988426857966,0.8765132779936483,0.0040026350766514465
86,3036,edgegpu_energy,MLP10,full_features_one_hot,42,100,0.9712181646751283,0.003821200906137731,0.9041867887368013,0.0040341190660218625
87,3036,edgegpu_energy,MLP10,full_features_one_hot_proxies,42,100,0.9463541684631024,0.09695970278305296,0.9045796001819981,0.004717229988860775
88,3036,raspi4_latency,MLP10,only_one_hot,42,100,0.9647928547215199,0.003178714975678221,0.8720808064849873,0.0027288599753929376
89,3036,raspi4_latency,MLP10,only_full_features,42,100,0.9641327824553866,0.004640356083704906,0.8726430285093326,0.004364797057064794
90,3036,raspi4_latency,MLP10,full_features_one_hot,42,100,0.96602983746801,0.0030098372923421895,0.8747596614680623,0.003674725261355575
91,3036,raspi4_latency,MLP10,full_features_one_hot_proxies,42,100,0.9603682857204197,0.01529506177897001,0.8749741322165653,0.004062551707294613
92,3036,edgetpu_latency,MLP10,only_one_hot,42,100,0.9445772857953577,0.016230894590998992,0.8673391460811374,0.018067478297730078
93,3036,edgetpu_latency,MLP10,only_full_features,42,100,0.8635458965705719,0.025031978790079554,0.8256448936081786,0.01843854456467259
94,3036,edgetpu_latency,MLP10,full_features_one_hot,42,100,0.8906212781670318,0.04372156827644854,0.8395667104333452,0.026391682697435616
95,3036,edgetpu_latency,MLP10,full_features_one_hot_proxies,42,100,0.8815727884853168,0.08486166296398809,0.8411696966242375,0.026312536241959464
96,3036,pixel3_latency,MLP10,only_one_hot,42,100,0.9368707130405296,0.0027459797210046683,0.8570966674901193,0.002559702983697589
97,3036,pixel3_latency,MLP10,only_full_features,42,100,0.9358381361024624,0.0055785282148976875,0.8577996663673397,0.004164781054935206
98,3036,pixel3_latency,MLP10,full_features_one_hot,42,100,0.9374734090323799,0.004729366311882132,0.8597626917661025,0.0038767108849925287
