,train_size,device,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
147,614,eyeriss,MLP,features_one_hot,42,100,0.9810244660544258,0.10008781823175361,0.9363922321529361,0.13462707067536928
148,614,eyeriss,MLP,features_proxies,42,100,-36536.608917578764,310733.1638560977,0.473149161124014,0.27910456675927064
149,614,eyeriss,MLP,features_one_hot_proxies,42,100,-221.7024802906514,869.3936054883035,0.46376476854348797,0.35421450062305077
150,614,eyeriss,MLP,only_full_features,42,100,0.95133974696244,0.14451445194263654,0.8934693660500111,0.04053832626670202
151,614,eyeriss,MLP,full_features_one_hot,42,100,0.9415471597390226,0.21744307321118247,0.9207526974206022,0.10603931932420055
152,614,eyeriss,MLP,full_features_one_hot_proxies,42,100,-1118.9993623837759,6846.394936005776,0.5614193129833405,0.32696400530509484
153,614,fpga,MLP,only_features,42,100,0.996945174891323,0.007604258503053048,0.9832813245648302,0.006756940202961006
154,614,fpga,MLP,only_proxies,42,100,-1102.7000626457746,10700.925604185079,0.4013626345817156,0.4475089629906292
155,614,fpga,MLP,only_one_hot,42,100,0.9847877972386067,0.0993004796412532,0.9715378005932493,0.0633989130317336
156,614,fpga,MLP,features_one_hot,42,100,0.9988658741419733,0.001104498845640454,0.9844443538910259,0.0018625660819993747
157,614,fpga,MLP,features_proxies,42,100,-13016.253026664848,128038.25152179081,0.439671838153729,0.46582311714689384
158,614,fpga,MLP,features_one_hot_proxies,42,100,-85.35925725911333,623.1360994741351,0.4626114066106066,0.4766070889581352
159,614,fpga,MLP,only_full_features,42,100,0.9917599115245763,0.02768227710988435,0.9730123671262935,0.009414897748211033
160,614,fpga,MLP,full_features_one_hot,42,100,0.9975497553696264,0.0031583462885586984,0.9830835380512819,0.002109886262637027
161,614,fpga,MLP,full_features_one_hot_proxies,42,100,-7827.515917534402,70460.93431842033,0.4485008221106759,0.46069887285818484
162,1366,edgegpu,MLP,only_features,42,100,0.8390127637053757,0.034603377333023565,0.7715025611808919,0.015609868352329345
163,1366,edgegpu,MLP,only_proxies,42,100,-7.636083863817799,46.36047280157691,0.4116995591669122,0.24029668157081147
164,1366,edgegpu,MLP,only_one_hot,42,100,0.9581789339070141,0.011695062105702916,0.9012915247386146,0.006023210874433622
165,1366,edgegpu,MLP,features_one_hot,42,100,0.9487366680218967,0.018562079343444976,0.88201479781795,0.010080906370004576
166,1366,edgegpu,MLP,features_proxies,42,100,-1.9753646029004823,8.413740265338255,0.5088145019831253,0.30138233911596607
167,1366,edgegpu,MLP,features_one_hot_proxies,42,100,-6.626397501505791,43.42410882594673,0.5214064440079077,0.3780718987278328
168,1366,edgegpu,MLP,only_full_features,42,100,0.9075019633575445,0.05027407928448665,0.8281454372975098,0.02821427836877503
169,1366,edgegpu,MLP,full_features_one_hot,42,100,0.9321768694731632,0.10395630902030324,0.8641359893051659,0.09090247377952952
170,1366,edgegpu,MLP,full_features_one_hot_proxies,42,100,-8.26423776785579,56.75757592643328,0.6259100777470528,0.369047047232733
171,1366,eyeriss,MLP,only_features,42,100,0.9895841984906824,0.04952130316433661,0.9533269585816733,0.009716475867226779
172,1366,eyeriss,MLP,only_proxies,42,100,-12.219605158556648,77.78415646659275,0.571681847716932,0.17168392678865255
173,1366,eyeriss,MLP,only_one_hot,42,100,0.8764202362269927,0.32585374629671066,0.886985820308346,0.2287573012720113
174,1366,eyeriss,MLP,features_one_hot,42,100,0.9968084320411539,0.004464129660863756,0.9611517828975987,0.006769638130891534
175,1366,eyeriss,MLP,features_proxies,42,100,-447.24775462437736,3059.219260919729,0.7043037120447381,0.24789110249188032
176,1366,eyeriss,MLP,features_one_hot_proxies,42,100,-0.6266075435154955,4.833973436210699,0.7527267718200247,0.23528810743908932
177,1366,eyeriss,MLP,only_full_features,42,100,0.9875965475286488,0.017191468097495874,0.927507059942205,0.015242833989840202
178,1366,eyeriss,MLP,full_features_one_hot,42,100,0.9966071825451265,0.002589341217424003,0.9558644593419331,0.0060207550802126196
179,1366,eyeriss,MLP,full_features_one_hot_proxies,42,100,-33.4756068316831,274.24055181389696,0.7626887887023363,0.23631581340825925
180,1366,fpga,MLP,only_features,42,100,0.9981100047560606,0.006776309700711465,0.9856677543330344,0.0029609938355509807
181,1366,fpga,MLP,only_proxies,42,100,-3.0017743307042144,9.64499591489274,0.6569792201380683,0.31586404994944733
182,1366,fpga,MLP,only_one_hot,42,100,0.9873436138959772,0.10033126654827869,0.9767080772640874,0.0762890204528535
183,1366,fpga,MLP,features_one_hot,42,100,0.9995079513873978,0.001393630669611486,0.9863808712914942,0.0006180391258167219
184,1366,fpga,MLP,features_proxies,42,100,-41.06972668428151,294.28868257075624,0.6482908358005831,0.39742178889561247
185,1366,fpga,MLP,features_one_hot_proxies,42,100,-2.850389079041489,7.587766778236007,0.624021465274467,0.4485685859334064
186,1366,fpga,MLP,only_full_features,42,100,0.9968739463907405,0.007671607088696103,0.9852055188323099,0.004090461666995656
187,1366,fpga,MLP,full_features_one_hot,42,100,0.9987473112390398,0.0030208265691933625,0.9856315964754804,0.0010498066488906083
188,1366,fpga,MLP,full_features_one_hot_proxies,42,100,-2.8627552651742714,10.312837625445903,0.6998195821851035,0.4138549750550157
