,train_size,device,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
52,25,fpga,MLP10,full_features_one_hot,42,100,0.8829468051304126,0.04409389649323479,0.8192566807861569,0.03190692517816384
53,25,fpga,MLP10,full_features_one_hot_proxies,42,100,-47406953.77229932,87650083.24763459,0.8059321019396529,0.030500162677826757
54,55,edgegpu,MLP10,only_features,42,100,0.6535168331869424,0.08810224287967479,0.6497443249933377,0.038103671212663164
55,55,edgegpu,MLP10,only_proxies,42,100,-5152485743.85775,17044173078.003336,0.4545046953744263,0.0544535429071908
56,55,edgegpu,MLP10,only_one_hot,42,100,0.6857038067262777,0.13814838597358187,0.6763069605898273,0.059100499932155076
57,55,edgegpu,MLP10,features_one_hot,42,100,0.7689503270325118,0.04274667500831267,0.7166302662996162,0.03050971054595553
58,55,edgegpu,MLP10,features_proxies,42,100,-741578153.5423511,1994907079.239194,0.6592899509388016,0.05802876789704781
59,55,edgegpu,MLP10,features_one_hot_proxies,42,100,-280551497.4469109,630672264.2542542,0.7196039801292102,0.03253397859336431
60,55,edgegpu,MLP10,only_full_features,42,100,0.7341768838036176,0.04264581826479198,0.6874301705513493,0.027830179097827656
61,55,edgegpu,MLP10,full_features_one_hot,42,100,0.7442005635179436,0.0712797286376697,0.7011750744873894,0.03684099089857793
62,55,edgegpu,MLP10,full_features_one_hot_proxies,42,100,-42101466.97172559,83789739.6223115,0.7097684860148321,0.028245475621685934
63,55,eyeriss,MLP10,only_features,42,100,0.9395165837802805,0.08698291479747161,0.8517339670559787,0.033371762171407235
64,55,eyeriss,MLP10,only_proxies,42,100,-1266510928.5299175,4798478807.27532,0.44858961758594795,0.05691188540845556
65,55,eyeriss,MLP10,only_one_hot,42,100,0.8124686162113623,0.1824103644373664,0.7620889499719086,0.06655357813963976
66,55,eyeriss,MLP10,features_one_hot,42,100,0.9159293180671603,0.1429502944282892,0.8332464570844965,0.0835105285996452
67,55,eyeriss,MLP10,features_proxies,42,100,-113181110.33688492,281078288.2411204,0.8253293697264172,0.03938216683899269
68,55,eyeriss,MLP10,features_one_hot_proxies,42,100,-70297728.88066731,171274906.12452662,0.8240868949722955,0.04695508711432803
69,55,eyeriss,MLP10,only_full_features,42,100,0.9464420940003642,0.0363600482412834,0.8399706850349653,0.021373315480922424
70,55,eyeriss,MLP10,full_features_one_hot,42,100,0.9509008137505224,0.05606620309932335,0.8483023268320313,0.0404879023786604
71,55,eyeriss,MLP10,full_features_one_hot_proxies,42,100,-13889434.622375537,31844430.051639337,0.8391658419665123,0.030993904684851997
72,55,fpga,MLP10,only_features,42,100,0.9360597586019324,0.13356532037042665,0.8935751276011863,0.04714017115509245
73,55,fpga,MLP10,only_proxies,42,100,-636554960.286136,2048619530.01384,0.734188640566619,0.02730982229331663
74,55,fpga,MLP10,only_one_hot,42,100,0.8217410032978695,0.13996433648980638,0.7809603091836569,0.0607697123837821
75,55,fpga,MLP10,features_one_hot,42,100,0.9299458156057244,0.12374420041214414,0.8765730708892278,0.06530983553818193
76,55,fpga,MLP10,features_proxies,42,100,-192028310.8115327,441052661.95315075,0.869668758666275,0.030541754821730088
77,55,fpga,MLP10,features_one_hot_proxies,42,100,-126368646.25264007,331778097.96472937,0.8606235564712165,0.06897639421798726
78,55,fpga,MLP10,only_full_features,42,100,0.9527601653686898,0.009744426884931686,0.8779242290112914,0.013505445647332644
79,55,fpga,MLP10,full_features_one_hot,42,100,0.9595400010254583,0.009435176213241142,0.8890363284142073,0.013119671470086157
80,55,fpga,MLP10,full_features_one_hot_proxies,42,100,-22729755.754078116,44102237.94991466,0.8751250497600797,0.026886910100264488
81,124,edgegpu,MLP10,only_features,42,100,0.7312283380032513,0.08841702571864724,0.6938696104964385,0.055609416716927984
82,124,edgegpu,MLP10,only_proxies,42,100,-271672337.11861056,2168974335.497293,0.5010538576083379,0.035422126867592836
83,124,edgegpu,MLP10,only_one_hot,42,100,0.8039295578465103,0.14752836486326437,0.7662580167887512,0.07200211631324104
84,124,edgegpu,MLP10,features_one_hot,42,100,0.8521618135830689,0.09965913114763289,0.7875571353299132,0.04495202890384339
85,124,edgegpu,MLP10,features_proxies,42,100,-257811880.34581956,1213646183.8971896,0.7245829804674985,0.03032660145663133
86,124,edgegpu,MLP10,features_one_hot_proxies,42,100,-67690019.74340747,414880992.76271325,0.7845464358389388,0.05859495294997714
87,124,edgegpu,MLP10,only_full_features,42,100,0.8027312932380869,0.025097159204561292,0.7352078583338068,0.017294199122568445
88,124,edgegpu,MLP10,full_features_one_hot,42,100,0.831221251561761,0.07243503860677798,0.7686975145003734,0.03572066054352709
89,124,edgegpu,MLP10,full_features_one_hot_proxies,42,100,-31104457.010278445,199538796.5117398,0.7749985839205792,0.025505066085555743
90,124,eyeriss,MLP10,only_features,42,100,0.9560776703270519,0.11062570292643394,0.8857737873820919,0.04299355007607209
91,124,eyeriss,MLP10,only_proxies,42,100,-52432587.887186944,406323130.78139496,0.517680590864489,0.03207644085646944
92,124,eyeriss,MLP10,only_one_hot,42,100,0.9198016241856064,0.16773938788551793,0.8533352792327084,0.05945848544973839
93,124,eyeriss,MLP10,features_one_hot,42,100,0.964805568693015,0.11856766565757587,0.8866120626850228,0.04240194939919304
94,124,eyeriss,MLP10,features_proxies,42,100,-5113977.401499711,25352080.4746887,0.8722344803555339,0.04652024662218495
95,124,eyeriss,MLP10,features_one_hot_proxies,42,100,-10466430.584412435,62650651.901442416,0.8751679388327684,0.04264467185889215
96,124,eyeriss,MLP10,only_full_features,42,100,0.9738987070556843,0.005827922027121153,0.8698545932900313,0.012644058230134413
97,124,eyeriss,MLP10,full_features_one_hot,42,100,0.9838560375609586,0.00436888833973884,0.890143228415372,0.013598079463393739
98,124,eyeriss,MLP10,full_features_one_hot_proxies,42,100,-3637555.1376834344,19500072.36659715,0.8825311579540148,0.016317329106008294
99,124,fpga,MLP10,only_features,42,100,0.9363682080679538,0.16978156346617657,0.918689904515465,0.06807622373936047
100,124,fpga,MLP10,only_proxies,42,100,-27952949.779492296,162876747.70633247,0.7746164391490267,0.02848651397997687
101,124,fpga,MLP10,only_one_hot,42,100,0.9103168267372209,0.1912070167131629,0.8799599465152881,0.08374182861765155
102,124,fpga,MLP10,features_one_hot,42,100,0.9532632071420288,0.12684816674337127,0.9193239752620304,0.06003464662307487
103,124,fpga,MLP10,features_proxies,42,100,-8097933.769575363,41765266.241156906,0.9088946642671896,0.06985200240448113
104,124,fpga,MLP10,features_one_hot_proxies,42,100,-11595243.619819496,79148693.70424391,0.9155364758054649,0.050842431847332635
105,124,fpga,MLP10,only_full_features,42,100,0.9758148595463101,0.005320674899550991,0.9113724185923171,0.010163928977261432
106,124,fpga,MLP10,full_features_one_hot,42,100,0.9807408411430871,0.02375911533418,0.9274694203452273,0.012779181346074616
107,124,fpga,MLP10,full_features_one_hot_proxies,42,100,-3935813.457234694,21436931.65366623,0.9205001850195739,0.015369368539845633
108,276,edgegpu,MLP10,only_features,42,100,0.8033399399337775,0.02761914745713786,0.7383216649443902,0.010920264812728253
109,276,edgegpu,MLP10,only_proxies,42,100,-3453785.0172819262,34536976.907474846,0.5429214756635935,0.022247431485114752
110,276,edgegpu,MLP10,only_one_hot,42,100,0.8988893332667713,0.009643683907315754,0.8305613126893406,0.010814407818249142
111,276,edgegpu,MLP10,features_one_hot,42,100,0.9160007651971857,0.012336197341980172,0.8342371175291299,0.009516811525647135
112,276,edgegpu,MLP10,features_proxies,42,100,-43289467.03938669,432894581.5630048,0.767036095720447,0.010148417278458749
113,276,edgegpu,MLP10,features_one_hot_proxies,42,100,-6370661.5914292345,63706553.147586405,0.8355179116182454,0.010284415464618543
114,276,edgegpu,MLP10,only_full_features,42,100,0.8524184983661107,0.013539013413809614,0.7705684123300894,0.01001813146448036
115,276,edgegpu,MLP10,full_features_one_hot,42,100,0.8943439030657394,0.012901973703349051,0.8164491682369533,0.011948124668315489
116,276,edgegpu,MLP10,full_features_one_hot_proxies,42,100,-1563535.8848848038,15635354.185242346,0.8216038395911373,0.011239729115509021
117,276,eyeriss,MLP10,only_features,42,100,0.9938292398055312,0.0018327863155695745,0.9251040861400712,0.008461132963554859
118,276,eyeriss,MLP10,only_proxies,42,100,-590223.113382815,5901680.200219063,0.6158971911358936,0.04182337874884968
119,276,eyeriss,MLP10,only_one_hot,42,100,0.9889175097436972,0.0034683759202616443,0.9052764300468293,0.009958159611381934
120,276,eyeriss,MLP10,features_one_hot,42,100,0.9928067656305178,0.002310442576963919,0.9201932706007285,0.00967460542526576
121,276,eyeriss,MLP10,features_proxies,42,100,-1220978.0468510855,12209765.135656806,0.9163424350316486,0.008180279489115313
122,276,eyeriss,MLP10,features_one_hot_proxies,42,100,-3127164.214493805,31271631.56469076,0.9154537358812409,0.009585176276373368
123,276,eyeriss,MLP10,only_full_features,42,100,0.9897447679507454,0.0030910686878556303,0.9069740182607542,0.009038178543528824
124,276,eyeriss,MLP10,full_features_one_hot,42,100,0.9934496483259926,0.0017473161738410612,0.9212667225005058,0.008451189582908004
125,276,eyeriss,MLP10,full_features_one_hot_proxies,42,100,-1206335.9123873806,12063365.86498327,0.9169548098183953,0.00795899593255396
126,276,fpga,MLP10,only_features,42,100,0.9949470348350077,0.0014728745340803488,0.9605502430791358,0.0054629040651570995
127,276,fpga,MLP10,only_proxies,42,100,-2673741.5562427435,26737119.327081993,0.823135395280594,0.014718162089719869
128,276,fpga,MLP10,only_one_hot,42,100,0.9882201876017459,0.00348563446515272,0.9410942138986695,0.008302840235276243
129,276,fpga,MLP10,features_one_hot,42,100,0.9938318917092214,0.0018809806105754361,0.9562598801744617,0.006189539412421503
130,276,fpga,MLP10,features_proxies,42,100,-913255.9576786926,9132510.277819147,0.9539768465018151,0.005769940976353077
131,276,fpga,MLP10,features_one_hot_proxies,42,100,-377676.7078893307,3776756.8075788827,0.9511596304971083,0.00558714752858206
132,276,fpga,MLP10,only_full_features,42,100,0.9897623682785348,0.0024354110228595608,0.9428683622590214,0.007059902473199983
133,276,fpga,MLP10,full_features_one_hot,42,100,0.9930598063056063,0.0016472254549901753,0.9529792825705747,0.005879158756697589
134,276,fpga,MLP10,full_features_one_hot_proxies,42,100,-311402.63546336594,3114032.5454688244,0.9498783009504017,0.006995728442368234
135,614,edgegpu,MLP10,only_features,42,100,0.8488615078278942,0.015021481547545814,0.7737865943898729,0.008046621389643448
136,614,edgegpu,MLP10,only_proxies,42,100,-3.7571854683462305,11.95189508978123,0.5895286354939505,0.007234575996574585
137,614,edgegpu,MLP10,only_one_hot,42,100,0.933461668075366,0.01100135259643646,0.8700831036033517,0.006483738802123293
138,614,edgegpu,MLP10,features_one_hot,42,100,0.9463055488896623,0.008884950937205047,0.8704546289876273,0.007772648443882815
139,614,edgegpu,MLP10,features_proxies,42,100,-2.5541069977037263,13.674675958674046,0.8090731279699215,0.008278780270444598
140,614,edgegpu,MLP10,features_one_hot_proxies,42,100,-0.2712232399321866,4.694685279795869,0.870341099623987,0.007552489947881155
141,614,edgegpu,MLP10,only_full_features,42,100,0.8999016775934274,0.01226954210659768,0.8151785667221353,0.010394338889669683
142,614,edgegpu,MLP10,full_features_one_hot,42,100,0.9278939800496845,0.014465525671852629,0.8546565868168875,0.008607717366256326
143,614,edgegpu,MLP10,full_features_one_hot_proxies,42,100,0.6230965531343378,0.8842889657342051,0.8587280949543333,0.00864983835960477
144,614,eyeriss,MLP10,only_features,42,100,0.9966711535162384,0.0016632620416040097,0.9466150472220782,0.007346548794420748
145,614,eyeriss,MLP10,only_proxies,42,100,-8.471826489790654,36.0617569185059,0.6354585571772535,0.06272291821157269
146,614,eyeriss,MLP10,only_one_hot,42,100,0.9959761430358582,0.001264933864262221,0.936229409312271,0.007124491369715291
147,614,eyeriss,MLP10,features_one_hot,42,100,0.9963022014748124,0.0019431153848722081,0.9424123270314101,0.006877847421064675
148,614,eyeriss,MLP10,features_proxies,42,100,0.2250660830931892,2.6294059222131483,0.9402088991106012,0.011358140352743854
149,614,eyeriss,MLP10,features_one_hot_proxies,42,100,0.47444370652701584,1.5191334746874574,0.939974233870794,0.007062699832983498
150,614,eyeriss,MLP10,only_full_features,42,100,0.9954655046511776,0.0024805511447038276,0.9382355157843862,0.00987856621255878
151,614,eyeriss,MLP10,full_features_one_hot,42,100,0.9964742380108008,0.0012215490604229854,0.9430506129585491,0.006146317871833878
152,614,eyeriss,MLP10,full_features_one_hot_proxies,42,100,0.9271318655117041,0.1369518847235504,0.9402870531220222,0.007141459733903266
153,614,fpga,MLP10,only_features,42,100,0.9970555938102593,0.0013437276003284847,0.9726014904596368,0.003452770170926259
154,614,fpga,MLP10,only_proxies,42,100,-3.4949711116839035,15.591925545038366,0.825965512948928,0.008380766220555355
155,614,fpga,MLP10,only_one_hot,42,100,0.9952130597051995,0.0019696004739930607,0.9630794230173503,0.00483486439736706
156,614,fpga,MLP10,features_one_hot,42,100,0.9968226934316055,0.0011563909124906104,0.9700359309979796,0.0036903749576012376
157,614,fpga,MLP10,features_proxies,42,100,0.45442909803534237,2.516426102533753,0.9694139056464348,0.003109754613629798
158,614,fpga,MLP10,features_one_hot_proxies,42,100,0.2978345651629228,2.1283538249660765,0.9673715578595683,0.0036529923916707265
159,614,fpga,MLP10,only_full_features,42,100,0.9957516767851031,0.0021855455307643124,0.9668481586881597,0.004041791086413715
160,614,fpga,MLP10,full_features_one_hot,42,100,0.9964158671922975,0.0011148281858204259,0.9687313074398456,0.003780409824241777
161,614,fpga,MLP10,full_features_one_hot_proxies,42,100,0.9246140270237484,0.17477832334564466,0.966811346041582,0.004635534911330704
