,train_size,device,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
47,614,edgegpu,XGBRegressor,full_features_one_hot_proxies,42,100,0.9609093404392168,0.005536129432151191,0.8812536226952068,0.0044105958701234
48,614,eyeriss,XGBRegressor,only_full_features,42,100,0.9994971283102422,0.0009711830967850864,0.9919982369291143,0.002520177757070446
49,614,eyeriss,XGBRegressor,full_features_one_hot,42,100,0.9994889705330344,0.0009496141940335002,0.9917950848860471,0.002232477351599312
50,614,eyeriss,XGBRegressor,full_features_one_hot_proxies,42,100,0.9994829398280853,0.0009510454716797686,0.9875780534749926,0.0016544587664615292
51,614,fpga,XGBRegressor,only_full_features,42,100,0.999033262328328,0.0005470188091650618,0.9855015463455353,0.000729471563493506
52,614,fpga,XGBRegressor,full_features_one_hot,42,100,0.9989594211335319,0.000545146088565437,0.985340033586427,0.0007436208075631854
53,614,fpga,XGBRegressor,full_features_one_hot_proxies,42,100,0.9988920670607258,0.0005519110267784991,0.9851378960782408,0.0007683499470613311
54,1366,edgegpu,XGBRegressor,only_full_features,42,100,0.9543395501557428,0.0015664862738663666,0.8669132712354007,0.002610723146934067
55,1366,edgegpu,XGBRegressor,full_features_one_hot,42,100,0.9751597233202662,0.0010260307913997953,0.9070734512356404,0.0020914337660796313
56,1366,edgegpu,XGBRegressor,full_features_one_hot_proxies,42,100,0.9743248319366573,0.0009967329012590296,0.9042553271594577,0.0020220897955511444
57,1366,eyeriss,XGBRegressor,only_full_features,42,100,0.9999679399750575,1.73302691603312e-05,0.9973494102770492,0.0010132757366056288
58,1366,eyeriss,XGBRegressor,full_features_one_hot,42,100,0.9999585454759167,2.4149052756996246e-05,0.9972960874109735,0.0009745782604756061
59,1366,eyeriss,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999559524858935,2.5067392730478007e-05,0.9939107219402458,0.00181637466299155
60,1366,fpga,XGBRegressor,only_full_features,42,100,0.9996859108600353,0.0002877116183785024,0.9872783625355719,0.0008664408752017792
61,1366,fpga,XGBRegressor,full_features_one_hot,42,100,0.9996661275779448,0.00028564413056393455,0.9868413433232361,0.0007544504348874592
62,1366,fpga,XGBRegressor,full_features_one_hot_proxies,42,100,0.9996451971719464,0.00028876411551296616,0.9863049482387523,0.00038386619578298614
63,3036,edgegpu,XGBRegressor,only_full_features,42,100,0.9633299661030719,0.0009499993348114094,0.8851440135997897,0.0016861022781327222
64,3036,edgegpu,XGBRegressor,full_features_one_hot,42,100,0.9793339665723143,0.0005254461039675859,0.9174566290413193,0.0013659430850422108
65,3036,edgegpu,XGBRegressor,full_features_one_hot_proxies,42,100,0.9798594838054886,0.00046559800179705454,0.9176196090423814,0.0012520599684502282
66,3036,eyeriss,XGBRegressor,only_full_features,42,100,0.9999885413153636,9.916666390709381e-06,0.9982409100091914,0.0001877629677725867
67,3036,eyeriss,XGBRegressor,full_features_one_hot,42,100,0.9999873876717703,9.784802160009557e-06,0.9982286165730606,0.00018247434605128159
68,3036,eyeriss,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999866511673087,9.909122923478973e-06,0.9970938697019379,0.0005757367839859162
69,3036,fpga,XGBRegressor,only_full_features,42,100,0.999891268967077,8.538925390834015e-05,0.9927949057991835,0.002193508520658835
70,3036,fpga,XGBRegressor,full_features_one_hot,42,100,0.9998798710933342,8.4375751557952e-05,0.9923322873424982,0.00233757981509197
71,3036,fpga,XGBRegressor,full_features_one_hot_proxies,42,100,0.999875516738089,8.021609770104537e-05,0.9874103045911166,0.0008054059978805815
72,6748,edgegpu,XGBRegressor,only_full_features,42,100,0.9696931274513158,0.0009958835738243502,0.9003247797970633,0.0013561915988992254
73,6748,edgegpu,XGBRegressor,full_features_one_hot,42,100,0.9812782256117859,0.0005509437846899645,0.9235836928880586,0.0009043627463570369
74,6748,edgegpu,XGBRegressor,full_features_one_hot_proxies,42,100,0.9826188336553294,0.0006800985353755739,0.9261515777576502,0.0009153971253173643
75,6748,eyeriss,XGBRegressor,only_full_features,42,100,0.9999977295306861,2.6403757912769244e-06,0.9983823895510949,5.629559604626069e-05
76,6748,eyeriss,XGBRegressor,full_features_one_hot,42,100,0.9999973201663522,3.0969616093487795e-06,0.9983816260081424,5.612021621329623e-05
77,6748,eyeriss,XGBRegressor,full_features_one_hot_proxies,42,100,0.999997301737661,3.1422861143818943e-06,0.9977059928835488,0.0005027629515661527
78,6748,fpga,XGBRegressor,only_full_features,42,100,0.9999557280654813,3.963720138176843e-05,0.9981933849863636,0.0013267256906687383
79,6748,fpga,XGBRegressor,full_features_one_hot,42,100,0.9999405627596096,5.085514271710184e-05,0.9983101445997862,0.0013255939555320746
80,6748,fpga,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999423633100462,4.61765456153894e-05,0.9928813625220441,0.0022053075841969227
81,15000,edgegpu,XGBRegressor,only_full_features,42,100,0.9724574471058983,0.005487078763084907,0.9110969251545711,0.006808345480825976
82,15000,edgegpu,XGBRegressor,full_features_one_hot,42,100,0.9824702600248111,0.004129032806971504,0.9287896332690039,0.0052124740099794425
83,15000,edgegpu,XGBRegressor,full_features_one_hot_proxies,42,100,0.9840584604768032,0.003864103120285899,0.9320077124251267,0.004887688039956158
84,15000,eyeriss,XGBRegressor,only_full_features,42,100,0.9999982887725989,5.41193481845593e-06,0.9983857850607265,0.00033121903192777976
85,15000,eyeriss,XGBRegressor,full_features_one_hot,42,100,0.9999982887725989,5.41193481845593e-06,0.9983857850607265,0.00033121903192777976
86,15000,eyeriss,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999982883942434,5.411553802338711e-06,0.9981535599487248,0.00035312798837571554
87,15000,fpga,XGBRegressor,only_full_features,42,100,0.9999599119635671,0.00016424925425535334,0.9995612311289497,0.0008641651294937259
88,15000,fpga,XGBRegressor,full_features_one_hot,42,100,0.9999599128989516,0.00016423082206805094,0.999651764079853,0.0007951372413107275
89,15000,fpga,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999598311761937,0.00016437960867226844,0.9974971294041062,0.0024179863673899956
