,train_size,target,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
70,15000,eyeriss_arithmetic_intensity,XGBRegressor,full_features_one_hot,42,100,0.9999997583748228,7.90672572528329e-07,0.999920792362763,0.0004525839861276
71,15000,eyeriss_arithmetic_intensity,XGBRegressor,full_features_one_hot_proxies,42,100,0.999999758365603,7.891565134675171e-07,0.9998144973341394,0.0007955564863636971
72,15000,fpga_latency,XGBRegressor,only_features,42,100,0.9999469653419056,0.0001859344679763211,0.9893070737226356,0.0007528270715583043
73,15000,fpga_latency,XGBRegressor,only_proxies,42,100,0.999888450076041,0.00017397600501866192,0.9863095950180747,0.0008404869173236858
74,15000,fpga_latency,XGBRegressor,only_one_hot,42,100,0.9999651512196401,1.579903875819836e-05,0.9869385866261114,0.0006152673180057778
75,15000,fpga_latency,XGBRegressor,features_one_hot,42,100,0.9999469422915037,0.0001859834027471113,0.9888727604223682,0.0010399959237790623
76,15000,fpga_latency,XGBRegressor,features_proxies,42,100,0.9999451957567402,0.0001882173277243143,0.986934767994165,0.0007338384636059792
77,15000,fpga_latency,XGBRegressor,features_one_hot_proxies,42,100,0.999945253279405,0.0001876167718226016,0.9868364696714661,0.0007317091779450869
78,15000,fpga_latency,XGBRegressor,only_full_features,42,100,0.9999577947360702,0.00017357090805878865,0.9999210127950099,0.00023415948714840804
79,15000,fpga_latency,XGBRegressor,full_features_one_hot,42,100,0.9999577936644363,0.0001735790601448516,0.9999167093917007,0.00024245431345474729
80,15000,fpga_latency,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999578215043609,0.00017321827602369733,0.9996491897713468,0.000387362764426696
81,15000,fpga_energy,XGBRegressor,only_features,42,100,0.9999469653419056,0.0001859344679763211,0.9893070737226356,0.0007528270715583043
82,15000,fpga_energy,XGBRegressor,only_proxies,42,100,0.999888450076041,0.00017397600501865983,0.9863095950180747,0.0008404869173236858
83,15000,fpga_energy,XGBRegressor,only_one_hot,42,100,0.9999651512196401,1.579903875819836e-05,0.9869385866261114,0.0006152673180057778
84,15000,fpga_energy,XGBRegressor,features_one_hot,42,100,0.9999469422915037,0.0001859834027471113,0.9888727604223682,0.0010399959237790623
85,15000,fpga_energy,XGBRegressor,features_proxies,42,100,0.9999451957567402,0.0001882173277243143,0.986934767994165,0.0007338384636059792
86,15000,fpga_energy,XGBRegressor,features_one_hot_proxies,42,100,0.999945253279405,0.0001876167718226016,0.9868364696714661,0.0007317091779450869
87,15000,fpga_energy,XGBRegressor,only_full_features,42,100,0.9999577947360702,0.00017357090805878865,0.9999210127950099,0.00023415948714840804
88,15000,fpga_energy,XGBRegressor,full_features_one_hot,42,100,0.9999577936644363,0.0001735790601448516,0.9999167093917007,0.00024245431345474729
89,15000,fpga_energy,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999578215043609,0.00017321827602370259,0.9996491897713468,0.000387362764426696
90,6748,edgegpu_latency,XGBRegressor,only_features,42,100,0.8854987616301908,0.002678846793560404,0.806248156413829,0.001999429136240159
91,6748,edgegpu_latency,XGBRegressor,only_proxies,42,100,0.7855685615480715,0.004518567080889761,0.7123547637185582,0.0029468675940373715
92,6748,edgegpu_latency,XGBRegressor,only_one_hot,42,100,0.9768843022364128,0.0009800491756817447,0.9252953319994441,0.001340784683191458
93,6748,edgegpu_latency,XGBRegressor,features_one_hot,42,100,0.9791125269189013,0.0008704589100514038,0.9271426448646287,0.000978807441901653
94,6748,edgegpu_latency,XGBRegressor,features_proxies,42,100,0.9604138499915328,0.0013705482183140932,0.8844899322898705,0.0014447118028689473
95,6748,edgegpu_latency,XGBRegressor,features_one_hot_proxies,42,100,0.9796662717407243,0.0010406658150340082,0.9278678725050128,0.001030208228961755
96,6748,edgegpu_latency,XGBRegressor,only_full_features,42,100,0.9667684010669677,0.001322754079971806,0.9052863434557342,0.0012967882760375612
97,6748,edgegpu_latency,XGBRegressor,full_features_one_hot,42,100,0.9793272233578532,0.0009055531999132659,0.9285247370920995,0.0009366874939648052
98,6748,edgegpu_latency,XGBRegressor,full_features_one_hot_proxies,42,100,0.9798291410119664,0.0010656741194897388,0.9292794006079234,0.0010012212657475967
99,6748,edgegpu_energy,XGBRegressor,only_features,42,100,0.8908148666758261,0.0024010913046065164,0.8066065813847487,0.0018750851050455932
100,6748,edgegpu_energy,XGBRegressor,only_proxies,42,100,0.7946156604579907,0.004485676112069665,0.7211968422345945,0.0028444602618545377
101,6748,edgegpu_energy,XGBRegressor,only_one_hot,42,100,0.979486452868301,0.0005926851092962084,0.9204355746092391,0.001081122193058814
102,6748,edgegpu_energy,XGBRegressor,features_one_hot,42,100,0.9807029715132685,0.000577559157621827,0.922246168407217,0.0008896681531788851
103,6748,edgegpu_energy,XGBRegressor,features_proxies,42,100,0.9639846976286508,0.0009753675000886511,0.8829677482671976,0.0013322131373509308
104,6748,edgegpu_energy,XGBRegressor,features_one_hot_proxies,42,100,0.9817580973865695,0.0006216823848158574,0.9243611823148464,0.0009541979758986119
105,6748,edgegpu_energy,XGBRegressor,only_full_features,42,100,0.9695924376506391,0.0009838014329822003,0.9000822662859832,0.0013294557340153214
106,6748,edgegpu_energy,XGBRegressor,full_features_one_hot,42,100,0.9811835430765298,0.0005559858637613704,0.9235046409589504,0.0009244754550000976
107,6748,edgegpu_energy,XGBRegressor,full_features_one_hot_proxies,42,100,0.9820430570825429,0.0006271334591893493,0.9253563947046689,0.0009009901244303939
108,6748,raspi4_latency,XGBRegressor,only_features,42,100,0.9283803843523084,0.0022823139222375986,0.8301023292640268,0.002235995738834263
109,6748,raspi4_latency,XGBRegressor,only_proxies,42,100,0.9203212169622834,0.0029231653064417827,0.8259256824234285,0.0022231337722834576
110,6748,raspi4_latency,XGBRegressor,only_one_hot,42,100,0.9750748967577271,0.0004948015926341062,0.8864637503253817,0.0011475828004222223
111,6748,raspi4_latency,XGBRegressor,features_one_hot,42,100,0.9736915007599956,0.0009297935950313333,0.8855650977952527,0.0013113667581944432
112,6748,raspi4_latency,XGBRegressor,features_proxies,42,100,0.9672721718058535,0.0013434193840299168,0.8770818448622328,0.0017532929896118751
113,6748,raspi4_latency,XGBRegressor,features_one_hot_proxies,42,100,0.9749652274424114,0.0008855714501869313,0.887954540716309,0.001324285597740235
114,6748,raspi4_latency,XGBRegressor,only_full_features,42,100,0.9687926791339636,0.0011401776335903445,0.8776856400610192,0.001558624689746444
115,6748,raspi4_latency,XGBRegressor,full_features_one_hot,42,100,0.9743156210731269,0.0008866707790186906,0.8862680841003732,0.0013403940242572338
116,6748,raspi4_latency,XGBRegressor,full_features_one_hot_proxies,42,100,0.9753327890939232,0.0008878862254805237,0.8880707297787089,0.0013914280056042069
117,6748,edgetpu_latency,XGBRegressor,only_features,42,100,0.654664140951176,0.007405260123440106,0.6880373019225802,0.004093092350533823
118,6748,edgetpu_latency,XGBRegressor,only_proxies,42,100,0.6667065716834728,0.006501517216152165,0.6852433209840761,0.0040660303298479155
119,6748,edgetpu_latency,XGBRegressor,only_one_hot,42,100,0.9493955597291474,0.002236512909210207,0.8698516335301284,0.003681346599984371
120,6748,edgetpu_latency,XGBRegressor,features_one_hot,42,100,0.9461756044272401,0.0024995473981216016,0.8531250017574804,0.0035014941661262
121,6748,edgetpu_latency,XGBRegressor,features_proxies,42,100,0.8520108933148813,0.004229247759632736,0.7764083584682574,0.0037280341899292332
122,6748,edgetpu_latency,XGBRegressor,features_one_hot_proxies,42,100,0.9323589766297674,0.0030846831212942008,0.8379878900546848,0.0030101263372921375
123,6748,edgetpu_latency,XGBRegressor,only_full_features,42,100,0.9125652601034347,0.0037697533725850082,0.8237629186397757,0.00389400527393819
124,6748,edgetpu_latency,XGBRegressor,full_features_one_hot,42,100,0.9562612104426635,0.0021452440583948186,0.8632640473979746,0.003194203888050257
125,6748,edgetpu_latency,XGBRegressor,full_features_one_hot_proxies,42,100,0.950252216859573,0.002567203277177788,0.8561132454161609,0.0032003117357333392
126,6748,pixel3_latency,XGBRegressor,only_features,42,100,0.9007894008819157,0.002514513037973343,0.8189651428222469,0.002001533252257692
127,6748,pixel3_latency,XGBRegressor,only_proxies,42,100,0.8999538781401525,0.0029154578221909956,0.8168588624804717,0.0021144957583164024
128,6748,pixel3_latency,XGBRegressor,only_one_hot,42,100,0.9502548146204098,0.0009695281432420471,0.8749218186815411,0.001217918839370661
129,6748,pixel3_latency,XGBRegressor,features_one_hot,42,100,0.9501448041595942,0.001164721348942585,0.8755710231679577,0.0014091244062393816
130,6748,pixel3_latency,XGBRegressor,features_proxies,42,100,0.9464784034987399,0.0014797507465051974,0.8696325210526276,0.0015673454719881328
131,6748,pixel3_latency,XGBRegressor,features_one_hot_proxies,42,100,0.9541397507835483,0.0010153219970873233,0.8806335776224133,0.0012835357173885296
132,6748,pixel3_latency,XGBRegressor,only_full_features,42,100,0.9453240122424931,0.0013924144701794405,0.8676741328459979,0.0014902787191260676
133,6748,pixel3_latency,XGBRegressor,full_features_one_hot,42,100,0.9510660081066361,0.0011144493502099236,0.8762364572716961,0.001335022059295356
134,6748,pixel3_latency,XGBRegressor,full_features_one_hot_proxies,42,100,0.9544930403763126,0.0010350126606657314,0.8809827685117757,0.0013868443286833114
135,6748,eyeriss_latency,XGBRegressor,only_features,42,100,0.999905879115725,0.0001341141328063613,0.9596750602195084,0.0007701297363252092
136,6748,eyeriss_latency,XGBRegressor,only_proxies,42,100,0.9956671903052817,0.000523303775334617,0.9462685276766196,0.0011627509619186686
137,6748,eyeriss_latency,XGBRegressor,only_one_hot,42,100,0.999575860925664,4.2484671113373494e-05,0.9551257186811408,0.0008477279156383933
138,6748,eyeriss_latency,XGBRegressor,features_one_hot,42,100,0.9998530474777766,0.0001568388852403492,0.9595372753397856,0.0007829045162848219
139,6748,eyeriss_latency,XGBRegressor,features_proxies,42,100,0.9999024156852707,0.00013127978854413273,0.9578727392153992,0.0012278478169855831
140,6748,eyeriss_latency,XGBRegressor,features_one_hot_proxies,42,100,0.9998504345994224,0.00015251173752890652,0.9577650516877454,0.001176781341555572
141,6748,eyeriss_latency,XGBRegressor,only_full_features,42,100,0.9999985381863908,1.174299046777524e-06,0.9914308136386643,0.0002017317173719459
142,6748,eyeriss_latency,XGBRegressor,full_features_one_hot,42,100,0.9999985381863908,1.174299046777524e-06,0.9914308136386643,0.0002017317173719459
143,6748,eyeriss_latency,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999985381863908,1.174299046777524e-06,0.9914308136386643,0.0002017317173719459
144,6748,eyeriss_energy,XGBRegressor,only_features,42,100,0.9999139858079389,0.00011597131494175279,0.9901436891802483,0.0010494783548629634
145,6748,eyeriss_energy,XGBRegressor,only_proxies,42,100,0.9964483801838208,0.0004696907724701005,0.9615565884010147,0.0016337452879069095
146,6748,eyeriss_energy,XGBRegressor,only_one_hot,42,100,0.9995915322856971,5.008226169809926e-05,0.976852307691379,0.0005366867578980085
147,6748,eyeriss_energy,XGBRegressor,features_one_hot,42,100,0.9998673885120555,0.00013388818597022574,0.9897476985096332,0.0011583828484927198
148,6748,eyeriss_energy,XGBRegressor,features_proxies,42,100,0.999908571357848,0.00011513179705559562,0.9882022677760917,0.0011481688738939721
149,6748,eyeriss_energy,XGBRegressor,features_one_hot_proxies,42,100,0.999861445881453,0.00013187153243581284,0.9879847730539738,0.0012422976307420517
150,6748,eyeriss_energy,XGBRegressor,only_full_features,42,100,0.9999971690558581,4.160476966641763e-06,0.9983384665081872,0.00010495339386936727
151,6748,eyeriss_energy,XGBRegressor,full_features_one_hot,42,100,0.9999967575408634,4.515954962632523e-06,0.9983376382937486,0.00010413014954508803
152,6748,eyeriss_energy,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999967469590446,4.466429122803819e-06,0.9983174882311877,0.00010845426276247587
153,6748,eyeriss_arithmetic_intensity,XGBRegressor,only_features,42,100,0.9999985690843118,3.3143013795202445e-06,0.9912938415536865,0.00031242326004685204
154,6748,eyeriss_arithmetic_intensity,XGBRegressor,only_proxies,42,100,0.9982848370045861,0.00031636296169332474,0.9720684611894811,0.001009838264502718
155,6748,eyeriss_arithmetic_intensity,XGBRegressor,only_one_hot,42,100,0.9986245907216927,6.78994790205825e-05,0.9672442034129037,0.0008790848532233956
156,6748,eyeriss_arithmetic_intensity,XGBRegressor,features_one_hot,42,100,0.999998315024657,3.341830332282793e-06,0.9912811305827616,0.00030624687194791083
157,6748,eyeriss_arithmetic_intensity,XGBRegressor,features_proxies,42,100,0.9999985306378375,3.323005715747213e-06,0.9902568621624862,0.000563398540375934
158,6748,eyeriss_arithmetic_intensity,XGBRegressor,features_one_hot_proxies,42,100,0.9999982998053609,3.3432860520347394e-06,0.9902205370045103,0.0005595859166435972
159,6748,eyeriss_arithmetic_intensity,XGBRegressor,only_full_features,42,100,0.9999985228370611,3.3687324344106434e-06,0.9975972973073253,0.0027254725491013343
160,6748,eyeriss_arithmetic_intensity,XGBRegressor,full_features_one_hot,42,100,0.9999983738079224,3.377814998336476e-06,0.9973635464679805,0.0028485196943867225
161,6748,eyeriss_arithmetic_intensity,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999983707179955,3.378800319672225e-06,0.9964134665466896,0.002697229318280527
162,6748,fpga_latency,XGBRegressor,only_features,42,100,0.9999438258111033,5.156153941639626e-05,0.9889131462364993,0.0007453697524006051
163,6748,fpga_latency,XGBRegressor,only_proxies,42,100,0.9997075869844694,8.297342202387996e-05,0.985302776447333,0.0003809026183421702
164,6748,fpga_latency,XGBRegressor,only_one_hot,42,100,0.999614376318358,6.414565899337566e-05,0.9860777455898044,0.0001715943490611969
165,6748,fpga_latency,XGBRegressor,features_one_hot,42,100,0.9999275907787384,6.1012057037688745e-05,0.9883029077822231,0.0008999174470089961
166,6748,fpga_latency,XGBRegressor,features_proxies,42,100,0.9999414477652679,5.169025941965547e-05,0.9868662584206591,0.0002297633039078478
167,6748,fpga_latency,XGBRegressor,features_one_hot_proxies,42,100,0.9999273063252159,5.783332900162744e-05,0.9867574596148393,0.00019677496400589674
168,6748,fpga_latency,XGBRegressor,only_full_features,42,100,0.9999532924819939,4.424279296449438e-05,0.9996925541033499,0.0005143935314627697
169,6748,fpga_latency,XGBRegressor,full_features_one_hot,42,100,0.9999415565472074,4.9328254867858635e-05,0.9997321860879173,0.0003724474233360696
170,6748,fpga_latency,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999416634521756,4.8906867989239764e-05,0.9990565056335714,0.0009375104062011301
171,6748,fpga_energy,XGBRegressor,only_features,42,100,0.9999438258111033,5.156153941639626e-05,0.9889131462364993,0.0007453697524006051
172,6748,fpga_energy,XGBRegressor,only_proxies,42,100,0.9997075869844694,8.297342202387982e-05,0.985302776447333,0.0003809026183421702
173,6748,fpga_energy,XGBRegressor,only_one_hot,42,100,0.999614376318358,6.414565899337704e-05,0.9860777455898044,0.0001715943490611969
174,6748,fpga_energy,XGBRegressor,features_one_hot,42,100,0.9999275907787384,6.1012057037688745e-05,0.9883029077822231,0.0008999174470089961
175,6748,fpga_energy,XGBRegressor,features_proxies,42,100,0.9999414477652679,5.169025941965547e-05,0.9868662584206591,0.0002297633039078478
176,6748,fpga_energy,XGBRegressor,features_one_hot_proxies,42,100,0.9999273063252159,5.783332900162744e-05,0.9867574596148393,0.00019677496400589674
177,6748,fpga_energy,XGBRegressor,only_full_features,42,100,0.9999532924819939,4.424279296449438e-05,0.9996925541033499,0.0005143935314627697
178,6748,fpga_energy,XGBRegressor,full_features_one_hot,42,100,0.9999415565472074,4.9328254867858635e-05,0.9997321860879173,0.0003724474233360696
179,6748,fpga_energy,XGBRegressor,full_features_one_hot_proxies,42,100,0.9999416634521756,4.8906867989239764e-05,0.9990565056335714,0.0009375104062011301
180,3036,edgegpu_latency,XGBRegressor,only_features,42,100,0.8792562117675768,0.002902823881018746,0.7953196472338567,0.002310676707020178
181,3036,edgegpu_latency,XGBRegressor,only_proxies,42,100,0.7445343623585441,0.00709559047091257,0.6809189799293381,0.003927285752161606
182,3036,edgegpu_latency,XGBRegressor,only_one_hot,42,100,0.9742387055106915,0.001657758183069599,0.9193338676897069,0.0023340755577295003
183,3036,edgegpu_latency,XGBRegressor,features_one_hot,42,100,0.9765729936808281,0.001085546235247445,0.9216171789604549,0.0016865204624783435
184,3036,edgegpu_latency,XGBRegressor,features_proxies,42,100,0.9521390708742271,0.0013355229917673898,0.8677687556628334,0.002081900086447238
185,3036,edgegpu_latency,XGBRegressor,features_one_hot_proxies,42,100,0.9767329510546873,0.0010964772598148092,0.920499389457607,0.0018230838731412421
186,3036,edgegpu_latency,XGBRegressor,only_full_features,42,100,0.9602478840868278,0.001603268716806279,0.8891109181372223,0.0020105341484131178
187,3036,edgegpu_latency,XGBRegressor,full_features_one_hot,42,100,0.9769846744403254,0.0011100717766216774,0.9230947728974797,0.001640147718325493
188,3036,edgegpu_latency,XGBRegressor,full_features_one_hot_proxies,42,100,0.9771694178621775,0.0010675521224894349,0.9224921721566293,0.0016841171632546999
189,3036,edgegpu_energy,XGBRegressor,only_features,42,100,0.8846451713083349,0.002220160266234926,0.7959664965335211,0.0020232046269369848
190,3036,edgegpu_energy,XGBRegressor,only_proxies,42,100,0.7556757282143658,0.006961289198362662,0.6914843501365422,0.003909021499789536
191,3036,edgegpu_energy,XGBRegressor,only_one_hot,42,100,0.9760817859097171,0.0010205673083628338,0.9121757151571184,0.001853327749863749
192,3036,edgegpu_energy,XGBRegressor,features_one_hot,42,100,0.9779326666536271,0.0009581899391605865,0.9153314720430805,0.001460358479559689
193,3036,edgegpu_energy,XGBRegressor,features_proxies,42,100,0.9557141166338582,0.0009903116863934727,0.8668857066162142,0.00157748234692056
